ageEstimate,companyFollowerCount,companyName,companyStaffCount,connectionsCount,followersCount,genderEstimate,hasPicture,isPremium,posTitle,avgMemberPosDuration
32.0,143.0,Flowtech (WA) Pty Ltd,8.0,500.0,512.0,0.0,0,0.0,Cleanroom and Clinical Validation Supervisor,791.0
32.0,351494.0,Amgen,26768.0,500.0,512.0,0.0,0,0.0,Engineer,791.0
29.0,2729.0,Ardent Leisure Group,662.0,494.0,493.0,1.0,0,0.0,CRM and Loyalty Manager,532.3333
29.0,32979.0,ResMed,3411.0,494.0,493.0,1.0,0,0.0,Digital marketing and customer support manager,532.3333
29.0,32979.0,ResMed,3411.0,494.0,493.0,1.0,0,0.0,Associate Product Manager,532.3333
29.0,32979.0,ResMed,3411.0,494.0,493.0,1.0,0,0.0,Marketing Coordinator,532.3333
29.0,32979.0,ResMed,3411.0,494.0,493.0,1.0,0,0.0,Marketing Communications internship,532.3333
29.0,3411.0,The Keystone_Group,56.0,494.0,493.0,1.0,0,0.0,Bar Supervisor,532.3333
31.0,4369.0,JBWere,473.0,256.0,256.0,0.0,1,0.0,Investment Adviser,486.5
31.0,4369.0,JBWere,473.0,256.0,256.0,0.0,1,0.0,Senior Analyst,486.5
31.0,4369.0,JBWere,473.0,256.0,256.0,0.0,1,0.0,Analyst,486.5
31.0,95586.0,University of Adelaide,5890.0,256.0,256.0,0.0,1,0.0,Academic Tutor,486.5
31.0,116.0,Duxton Asset Management,21.0,256.0,256.0,0.0,1,0.0,Business Development,486.5
28.0,1130.0,Microhire,148.0,149.0,150.0,0.0,1,1.0,Audio Visual Technician,243.6667
28.0,72.0,Sublime Audio Visual,1.0,149.0,150.0,0.0,1,1.0,Audio Visual Technician,243.6667
28.0,12552.0,Staging Connections,536.0,149.0,150.0,0.0,1,1.0,Level 1 Audio Visual Technician,243.6667
28.0,11766.0,Melbourne Convention and Exhibition Centre,424.0,149.0,150.0,0.0,1,1.0,Work Placement,243.6667
28.0,5471.0,Arts Centre Melbourne,425.0,149.0,150.0,0.0,1,1.0,Work Placement,243.6667
40.0,30531.0,Nine Entertainment Co.,2289.0,500.0,968.0,0.0,1,0.0,Director Of Sales - Sport,1014.6667
40.0,30531.0,Nine Entertainment Co.,2289.0,500.0,968.0,0.0,1,0.0,Melbourne Sales Manager - Network Sport,1014.6667
40.0,33573.0,Seven Network,2088.0,500.0,968.0,0.0,1,0.0,Group Business Manager,1014.6667
40.0,30531.0,Nine Entertainment Co.,2289.0,500.0,968.0,0.0,1,0.0,Sales Executive,1014.6667
33.0,4355.0,IE Digital,136.0,500.0,2474.0,0.0,1,1.0,UX Designer,982.7059
33.0,367212.0,YouTube,47162.0,500.0,2474.0,0.0,1,1.0,Youtube Content Creator,982.7059
33.0,104.0,Sonar Group,9.0,500.0,2474.0,0.0,1,1.0,UX Designer,982.7059
33.0,99786.0,Isobar,3375.0,500.0,2474.0,0.0,1,1.0,Experience Designer,982.7059
33.0,104.0,Sonar Group,9.0,500.0,2474.0,0.0,1,1.0,UX Designer (contract),982.7059
33.0,99786.0,Isobar,3375.0,500.0,2474.0,0.0,1,1.0,Experience Designer,982.7059
33.0,5915.0,DT,438.0,500.0,2474.0,0.0,1,1.0,UX Designer,982.7059
33.0,85260.0,General Assembly,2901.0,500.0,2474.0,0.0,1,1.0,User Experience Design (UX) student,982.7059
33.0,53.0,Marketing Melodies,1.0,500.0,2474.0,0.0,1,1.0,UX and Strategic Business Development Consultant,982.7059
33.0,114.0,FredBird Entertainment,13.0,500.0,2474.0,0.0,1,1.0,Camera Operator - GoPro Wrangler,982.7059
33.0,4594859.0,Apple,184118.0,500.0,2474.0,0.0,1,1.0,Specialist,982.7059
33.0,5.0,Art Haus,1.0,500.0,2474.0,0.0,1,1.0,Founder,982.7059
33.0,151686.0,National Australia Bank,27944.0,500.0,2474.0,0.0,1,1.0,"Senior User Experience Designer, NAB Labs",982.7059
33.0,196976.0,Qantas,13947.0,500.0,2474.0,0.0,1,1.0,Lead Experience and Service Designer,982.7059
27.0,37.0,ROBINVALE DISTRICT HEALTH SERVICES,29.0,448.0,450.0,1.0,1,0.0,Speech Pathologist,704.5714
27.0,433.0,DASSI,99.0,448.0,450.0,1.0,1,0.0,Disability Support Worker,704.5714
27.0,,Ivanhoe Diamond Valley Centre,,448.0,450.0,1.0,1,0.0,Instructor Band II / Residential Support Worker,704.5714
27.0,433.0,DASSI,99.0,448.0,450.0,1.0,1,0.0,Afterhours Supervisor,704.5714
27.0,10278.0,Barwon Health,1907.0,448.0,450.0,1.0,1,0.0,Speech Pathologist,704.5714
34.0,240.0,"Shop, Distributive and Allied Employees Association",104.0,148.0,149.0,0.0,0,0.0,Industrial Officer,153.0
34.0,90820.0,University of Wollongong,4158.0,148.0,149.0,0.0,0,0.0,Tutor,153.0
45.0,1041.0,MRA Consulting Group,29.0,500.0,1984.0,0.0,1,1.0,WA Manager,865.9091
45.0,92.0,Tinderbox Creative,2.0,500.0,1984.0,0.0,1,1.0,Business Director,865.9091
45.0,14.0,ELM Construction WA,4.0,500.0,1984.0,0.0,1,1.0,Project Director,865.9091
45.0,32.0,Garbologie,2.0,500.0,1984.0,0.0,1,1.0,Founder,865.9091
45.0,49.0,Western Metropolitan Regional Council,7.0,500.0,1984.0,0.0,1,1.0,Chief Executive Officer,865.9091
45.0,97.0,EVA Environmental,20.0,500.0,1984.0,0.0,1,1.0,Director Waste Services,865.9091
45.0,92878.0,GHD,8346.0,500.0,1984.0,0.0,1,1.0,Senior Environmental Engineer,865.9091
45.0,3279.0,Hume City Council,598.0,500.0,1984.0,0.0,1,1.0,City Waste Management Engineer,865.9091
45.0,82117.0,Golder,6815.0,500.0,1984.0,0.0,1,1.0,Environmental Engineer,865.9091
45.0,6681.0,Environment Protection Authority Victoria (EPA),563.0,500.0,1984.0,0.0,1,1.0,Client Manager and Special Project Manager,865.9091
45.0,949.0,Waste Management Association of Australia,25.0,500.0,1984.0,0.0,1,1.0,WA State President,865.9091
28.0,4548.0,McMillen Jacobs Associates,314.0,500.0,861.0,0.0,1,0.0,Senior Project Engineer,459.7778
28.0,3845.0,Douglas Partners Pty Ltd,283.0,500.0,861.0,0.0,1,0.0,"Associate, Rock Mechanics Engineer / Project Manager",459.7778
28.0,82117.0,Golder,6815.0,500.0,861.0,0.0,1,0.0,Tunnel / Geotechnical Engineer,459.7778
28.0,123247.0,Aurecon,7471.0,500.0,861.0,0.0,1,0.0,Tunnel / Geotechnical  Engineer,459.7778
28.0,49219.0,SMEC,4981.0,500.0,861.0,0.0,1,0.0,Tunnel Engineer,459.7778
28.0,47532.0,Nelson Mandela Metropolitan University,2784.0,500.0,861.0,0.0,1,0.0,Structural Lecturer,459.7778
28.0,1690.0,Concor,339.0,500.0,861.0,0.0,1,0.0,Trainee Engineer,459.7778
39.0,151686.0,National Australia Bank,27944.0,500.0,535.0,0.0,1,1.0,Senior Business Consultant,821.7143
39.0,192638.0,Telstra,36243.0,500.0,535.0,0.0,1,1.0,Senior Business Analyst | IT Lead,821.7143
39.0,1153439.0,Infosys,208109.0,500.0,535.0,0.0,1,1.0,Senior Consultant,821.7143
39.0,479092.0,Tech Mahindra,106395.0,500.0,535.0,0.0,1,1.0,Senior Business Analyst,821.7143
39.0,115200.0,Reliance Communications,24715.0,500.0,535.0,0.0,1,1.0,Assistant Manager -Wireless CORE (NNOC),821.7143
39.0,192638.0,Telstra,36243.0,500.0,535.0,0.0,1,1.0,IT Consultant,821.7143
27.0,2155.0,ShineWing Australia,232.0,500.0,528.0,,0,0.0,Tax Consultant,186.75
27.0,1773.0,Esuperfund,86.0,500.0,528.0,,0,0.0,Accountant,186.75
27.0,263880.0,University of Melbourne,13415.0,500.0,528.0,,0,0.0,Casual Tutor,186.75
27.0,64.0,Green Ant Marketing,2.0,500.0,528.0,,0,0.0,Project Consultant,186.75
27.0,179411.0,Grant Thornton LLP,18296.0,500.0,528.0,,0,0.0,Project Consultant,186.75
27.0,192638.0,Telstra,36243.0,500.0,528.0,,0,0.0,Project Consultant,186.75
27.0,321451.0,ANZ,46838.0,500.0,528.0,,0,0.0,Financial Assistant,186.75
27.0,1490.0,China Everbright Bank,2997.0,500.0,528.0,,0,0.0,Summer Intern,186.75
27.0,2155.0,ShineWing Australia,232.0,500.0,528.0,,0,0.0,Senior Tax Consultant,186.75
34.0,27.0,Australian Gynaecological Cancer Foundation,4.0,500.0,858.0,,1,0.0,Executive Officer,897.9286
34.0,27.0,Australian Gynaecological Cancer Foundation,4.0,500.0,858.0,,1,0.0,Executive Manager - Research Grants,897.9286
34.0,1073.0,Australasian College of Health Service Management (ACHSM),75.0,500.0,858.0,,1,0.0,Congress Academic Committee,897.9286
34.0,5683.0,Endeavour College of Natural Health,471.0,500.0,858.0,,1,0.0,Lecturer in Biosciences,897.9286
34.0,372.0,New South Wales Government Australia,96.0,500.0,858.0,,1,0.0,Senior Research Staffer for the Parliamentary Secretary to the Premier of NSW,897.9286
34.0,99209.0,Western Sydney University,4168.0,500.0,858.0,,1,0.0,Casual Academic and Researcher,897.9286
34.0,247381.0,University of Sydney,11949.0,500.0,858.0,,1,0.0,Casual Academic,897.9286
34.0,99209.0,Western Sydney University,4168.0,500.0,858.0,,1,0.0,Technical Officer in Biochemistry,897.9286
34.0,2489.0,BaptistCare NSW & ACT,513.0,500.0,858.0,,1,0.0,Senior Field Staff Worker,897.9286
34.0,134.0,Hog's Australia's Steakhouse,44.0,500.0,858.0,,1,0.0,Floor Manager and Waiter,897.9286
34.0,877.0,Cranbrook School,251.0,500.0,858.0,,1,0.0,Water Polo Coach ,897.9286
25.0,,fund'd,,500.0,1123.0,0.0,1,0.0,Strategy Intern,492.3333
25.0,,Inspire SA,,500.0,1123.0,0.0,1,0.0,Digital Marketing Lead ,492.3333
25.0,,Kick.it,,500.0,1123.0,0.0,1,0.0,Marketing Intern ,492.3333
25.0,278.0,Ed Harry,99.0,500.0,1123.0,0.0,1,0.0,Sales Assistant,492.3333
25.0,11.0,Axant Corporate Advisory,1.0,500.0,1123.0,0.0,1,0.0,Analyst,492.3333
27.0,159.0,The Woolshed Company,11.0,178.0,178.0,0.0,0,0.0,Freelance Video Editor,136.25
27.0,25004.0,Network 10,989.0,178.0,178.0,0.0,0,0.0,Freelance Video Editor,136.25
27.0,15.0,SDP Media,8.0,178.0,178.0,0.0,0,0.0,Freelance Video Editor,136.25
27.0,77.0,Umbershoot Pty. Ltd.,5.0,178.0,178.0,0.0,0,0.0,Freelance Video Editor,136.25
27.0,20.0,VideoTise,0.0,178.0,178.0,0.0,0,0.0,Freelance Video Editor,136.25
27.0,65.0,Contact Productions,4.0,178.0,178.0,0.0,0,0.0,Freelance Video Editor,136.25
27.0,3884.0,Matchbox Pictures Pty Ltd,88.0,178.0,178.0,0.0,0,0.0,Overnight edit assist,136.25
27.0,416.0,GREENPOINT PICTURES,24.0,178.0,178.0,0.0,0,0.0,Post Production Intern,136.25
27.0,20.0,VideoTise,0.0,178.0,178.0,0.0,0,0.0,Post Production Intern,136.25
44.0,1847.0,Minor DKL Food Group,71.0,500.0,2912.0,0.0,1,0.0,Head of Coffee,1297.6364
44.0,4461.0,Cerebos,423.0,500.0,2912.0,0.0,1,0.0,National CafÃ© Sales and Training Manager,1297.6364
44.0,158988.0,Kerry,9230.0,500.0,2912.0,0.0,1,0.0,Sales Manager - Beverage - APAC,1297.6364
44.0,4222.0,Foodco,246.0,500.0,2912.0,0.0,1,0.0,Head of Coffee,1297.6364
44.0,427.0,Schibello Caffe',12.0,500.0,2912.0,0.0,1,0.0,Night Class Training Manager - (Contractor),1297.6364
44.0,4222.0,Foodco,246.0,500.0,2912.0,0.0,1,0.0,Business Operations Consultant,1297.6364
44.0,3445.0,Vittoria Food & Beverage,180.0,500.0,2912.0,0.0,1,0.0,National Training Manager,1297.6364
44.0,116.0,Somage Fine Foods,9.0,500.0,2912.0,0.0,1,0.0,National Business Development Manager,1297.6364
44.0,2528.0,Freedom Foods Group Limited,184.0,500.0,2912.0,0.0,1,0.0,National Account Manager,1297.6364
30.0,418.0,Health Careers International Pty Ltd,64.0,151.0,151.0,,1,0.0,Human Resource Advisor/ Officer,457.5
30.0,282.0,Southern Cross Education Institute,95.0,151.0,151.0,,1,0.0,Human Resource Coordinator,457.5
30.0,13295.0,Holmesglen Institute,476.0,151.0,151.0,,1,0.0,Teacher (Sessional),457.5
30.0,151.0,Access Health and Community,66.0,151.0,151.0,,1,0.0,Human Resources Coordinator,457.5
30.0,278014.0,RMIT University,9808.0,151.0,151.0,,1,0.0,Sessional Vocational Teacher,457.5
37.0,321451.0,ANZ,46838.0,500.0,526.0,0.0,1,1.0,Senior Relationship Manager,1148.75
37.0,321451.0,ANZ,46838.0,500.0,526.0,0.0,1,1.0,Senior Relationship Credit Manager,1148.75
37.0,321451.0,ANZ,46838.0,500.0,526.0,0.0,1,1.0,Relationship Credit Assistant Manager,1148.75
37.0,321451.0,ANZ,46838.0,500.0,526.0,0.0,1,1.0,Assistant Manager - Sales & Origination,1148.75
36.0,5012.0,TSA Management,223.0,500.0,642.0,0.0,1,0.0,Senior Project Manager,1319.0
36.0,10590.0,APP Corporation Pty Ltd,481.0,500.0,642.0,0.0,1,0.0,Senior Project Manager,1319.0
36.0,1699.0,Johnstaff Projects,139.0,500.0,642.0,0.0,1,0.0,Project Manager,1319.0
36.0,189.0,Neoscape Pty Ltd,16.0,500.0,642.0,0.0,1,0.0,Senior Project Manager,1319.0
36.0,189.0,Neoscape Pty Ltd,16.0,500.0,642.0,0.0,1,0.0,State Manager (NSW),1319.0
33.0,193.0,Global Prime,18.0,500.0,518.0,,1,0.0,Institutional Sales and Integration Manager,424.5
33.0,43.0,Gleneagle Securities,10.0,500.0,518.0,,1,0.0,Marketing Coordinator,424.5
33.0,34.0,R3 Analytics,0.0,500.0,518.0,,1,0.0,Marketing and Sales Coordinator,424.5
30.0,82.0,ROMEO Digital,9.0,328.0,328.0,0.0,1,0.0,UX Designer | Developer,1019.25
30.0,83.0,Brightfox Digital Solutions for the Property Industry,7.0,328.0,328.0,0.0,1,0.0,UI / UX Designer & Developer,1019.25
30.0,663.0,Freelance UX Designer,115.0,328.0,328.0,0.0,1,0.0,Designer | Developer,1019.25
30.0,181090.0,The University of Queensland,10735.0,328.0,328.0,0.0,1,0.0,Tutor,1019.25
37.0,177.0,Smartmove Professional Mortgage Advisors,51.0,500.0,2384.0,0.0,0,0.0,Senior Mortgage Advisor,1064.0
37.0,177.0,Smartmove Professional Mortgage Advisors,51.0,500.0,2384.0,0.0,0,0.0,Justice of the Peace,1064.0
37.0,126361.0,Westpac,12393.0,500.0,2384.0,0.0,0,0.0,Banking Service Representative,1064.0
41.0,279.0,William James,21.0,500.0,735.0,1.0,1,0.0,Senior Associate,1907.0
41.0,154.0,Ash St.,14.0,500.0,735.0,1.0,1,0.0,Senior Associate,1907.0
41.0,9367.0,Gadens,705.0,500.0,735.0,1.0,1,0.0,Senior Associate,1907.0
41.0,26136.0,Clayton Utz,1665.0,500.0,735.0,1.0,1,0.0,Solicitor,1907.0
44.0,321451.0,ANZ,46838.0,500.0,1247.0,0.0,1,0.0,District Manager | Albury & North East Vic,969.1667
44.0,321451.0,ANZ,46838.0,500.0,1247.0,0.0,1,0.0,Complaints Operations Manager,969.1667
44.0,321451.0,ANZ,46838.0,500.0,1247.0,0.0,1,0.0,Customer Experience Manager,969.1667
44.0,321451.0,ANZ,46838.0,500.0,1247.0,0.0,1,0.0,Customer Marketing Manager,969.1667
44.0,321451.0,ANZ,46838.0,500.0,1247.0,0.0,1,0.0,Marketing Manager,969.1667
44.0,278014.0,RMIT University,9808.0,500.0,1247.0,0.0,1,0.0,Corporate Marketing Manager,969.1667
44.0,685.0,Diabetes Australia,49.0,500.0,1247.0,0.0,1,0.0,Communications Manager,969.1667
47.0,192638.0,Telstra,36243.0,203.0,203.0,0.0,1,0.0,Product Performance Team Manager,1455.3333
47.0,192638.0,Telstra,36243.0,203.0,203.0,0.0,1,0.0,Technical Team Manager,1455.3333
47.0,192638.0,Telstra,36243.0,203.0,203.0,0.0,1,0.0,Technical Team Manager,1455.3333
47.0,192638.0,Telstra,36243.0,203.0,203.0,0.0,1,0.0,Technical Team Manager,1455.3333
47.0,192638.0,Telstra,36243.0,203.0,203.0,0.0,1,0.0,Technical Officer,1455.3333
47.0,192638.0,Telstra,36243.0,203.0,203.0,0.0,1,0.0,Technical Officer,1455.3333
26.0,1732.0,Pepperstone,170.0,306.0,0.0,0.0,0,0.0,PHP Developer,655.25
26.0,279605.0,Monash University,14538.0,306.0,0.0,0.0,0,0.0,Research Assistant,655.25
26.0,35.0,Obee,5.0,306.0,0.0,0.0,0,0.0,PHP Web & Application Developer (Full-Stack),655.25
26.0,279605.0,Monash University,14538.0,306.0,0.0,0.0,0,0.0,Teaching Associate,655.25
26.0,133.0,Loyalty Corp Australia,23.0,306.0,0.0,0.0,0,0.0,Senior Developer,655.25
32.0,13750.0,Royal Australian Navy,3928.0,434.0,436.0,0.0,0,0.0,"Leadership and Ethics Facilitator, Coach and Program Development",1849.25
32.0,296175.0,BAE Systems,44769.0,434.0,436.0,0.0,0,0.0,"ODL Facilitator, Executive Coach and Program Development",1849.25
32.0,8846.0,Australian Defence Force,3391.0,434.0,436.0,0.0,0,0.0,"Executive Director Safety, Australian Navy Cadet",1849.25
27.0,51262.0,Australia Post,11978.0,378.0,379.0,0.0,1,0.0,Information Security Awareness & Culture,395.0
27.0,51262.0,Australia Post,11978.0,378.0,379.0,0.0,1,0.0,IT Graduate,395.0
27.0,151686.0,National Australia Bank,27944.0,378.0,379.0,0.0,1,0.0,Junior Test Analyst,395.0
39.0,639.0,Baptist Care (SA) Inc,225.0,356.0,354.0,0.0,0,0.0,Senior Manager Adventure Camping,608.6667
39.0,639.0,Baptist Care (SA) Inc,225.0,356.0,354.0,0.0,0,0.0,Senior Project Manager,608.6667
39.0,719.0,SU QLD,166.0,356.0,354.0,0.0,0,0.0,Director of Strategic Projects,608.6667
39.0,719.0,SU QLD,166.0,356.0,354.0,0.0,0,0.0,Acting Director of People Services,608.6667
39.0,719.0,SU QLD,166.0,356.0,354.0,0.0,0,0.0,Field Director,608.6667
25.0,10253.0,Seqirus,1644.0,500.0,899.0,0.0,1,0.0,Production Technician,264.0
25.0,42227.0,Delaware North,7201.0,500.0,899.0,0.0,1,0.0,Team Lead,264.0
25.0,140138.0,Swinburne University of Technology,5029.0,500.0,899.0,0.0,1,0.0,Research Assistant (Staff),264.0
25.0,42227.0,Delaware North,7201.0,500.0,899.0,0.0,1,0.0,Food and Beverage Attendant,264.0
25.0,11509.0,7-Eleven Australia,1001.0,500.0,899.0,0.0,1,0.0,Customer Service Representative,264.0
25.0,3369.0,AusBiotech,50.0,500.0,899.0,0.0,1,0.0,Member,264.0
25.0,312.0,"Padmashree Dr. D.Y Patil University,Navi Mumbai",127.0,500.0,899.0,0.0,1,0.0,Undergraduate Researcher,264.0
25.0,178451.0,AIESEC,12985.0,500.0,899.0,0.0,1,0.0,Member of aiesec navi mumbai,264.0
25.0,30729.0,World Intellectual Property Organization â WIPO,1163.0,500.0,899.0,0.0,1,0.0,Distance learning program- intellectual property,264.0
25.0,318.0,MITCON Consultancy and Engineering Services Ltd.,102.0,500.0,899.0,0.0,1,0.0,Research Internship,264.0
25.0,1798.0,JASLOK HOSPITAL & RESEARCH CENTRE,591.0,500.0,899.0,0.0,1,0.0,Research Intern,264.0
25.0,140138.0,Swinburne University of Technology,5029.0,500.0,899.0,0.0,1,0.0,PHD Researcher,264.0
40.0,151686.0,National Australia Bank,27944.0,374.0,373.0,0.0,1,0.0,"Senior Consultant, Solution Design",1461.0
40.0,151686.0,National Australia Bank,27944.0,374.0,373.0,0.0,1,0.0,Design Lead (Plum),1461.0
40.0,151686.0,National Australia Bank,27944.0,374.0,373.0,0.0,1,0.0,Senior Analyst Programmer,1461.0
40.0,2370.0,Plum,246.0,374.0,373.0,0.0,1,0.0,Analyst Programmer,1461.0
47.0,126361.0,Westpac,12393.0,500.0,1729.0,0.0,1,0.0,Strategic Design Lead,1098.9
47.0,350.0,Engage Technology Partners Ltd,57.0,500.0,1729.0,0.0,1,0.0,Head of Design,1098.9
47.0,110686.0,Atlassian,2852.0,500.0,1729.0,0.0,1,0.0,Senior UX Designer,1098.9
47.0,3254.0,News Digital Media,94.0,500.0,1729.0,0.0,1,0.0,Creative Solutions Manager,1098.9
47.0,699230.0,Deutsche Bank,66799.0,500.0,1729.0,0.0,1,0.0,Design and Usability Consultant,1098.9
47.0,13421.0,Fairfax Digital,295.0,500.0,1729.0,0.0,1,0.0,Online Art Director,1098.9
47.0,198859.0,Commonwealth Bank,32905.0,500.0,1729.0,0.0,1,0.0,"Executive Manager, Digital Experience",1098.9
47.0,19616.0,SiteMinder,558.0,500.0,1729.0,0.0,1,0.0,Design Director,1098.9
33.0,117254.0,CPB Contractors,6157.0,134.0,136.0,,1,0.0,Project Engineer,537.1667
33.0,205942.0,Lendlease,14094.0,134.0,136.0,,1,0.0,Project Engineer,537.1667
33.0,205942.0,Lendlease,14094.0,134.0,136.0,,1,0.0,Site Engineer,537.1667
33.0,117254.0,CPB Contractors,6157.0,134.0,136.0,,1,0.0,Site Engineer,537.1667
33.0,1610.0,Robson Civil Projects,82.0,134.0,136.0,,1,0.0,Site Engineer,537.1667
33.0,205942.0,Lendlease,14094.0,134.0,136.0,,1,0.0,Systems / Site Engineer,537.1667
33.0,,State Water Corporation,80.0,134.0,136.0,,1,0.0,Assistant Engineer,537.1667
29.0,8782.0,Department of Communications and the Arts,373.0,401.0,406.0,0.0,1,0.0,"Director - Content, Media and Strategy",816.6667
29.0,8248.0,Attorney-General's Department,1441.0,401.0,406.0,0.0,1,0.0,Director of Strategic Communication,816.6667
34.0,9133.0,Holden,1426.0,500.0,501.0,0.0,0,0.0,Financial Analyst,780.3333
34.0,19860.0,KPMG Ireland,1694.0,500.0,501.0,0.0,0,0.0,NAMA Auditor,780.3333
34.0,19860.0,KPMG Ireland,1694.0,500.0,501.0,0.0,0,0.0,Trainee Accountant,780.3333
26.0,121274.0,Mace,5138.0,500.0,577.0,1.0,1,0.0,Assistant Project Manager (Consultancy) - Strategic Planning,578.6
26.0,1296.0,YMCA NSW,254.0,500.0,577.0,1.0,1,0.0,Business Analyst & Project Manager - PMO,578.6
26.0,60875.0,ALDI Stores Australia,4439.0,500.0,577.0,1.0,1,0.0,Deputy Manager,578.6
26.0,63357.0,University of North Carolina at Wilmington,3273.0,500.0,577.0,1.0,1,0.0,Marketing Manager - UNCW Rugby,578.6
26.0,60.0,Workout World,25.0,500.0,577.0,1.0,1,0.0,Shift Manager,578.6
26.0,2564.0,40K Group,33.0,500.0,577.0,1.0,1,0.0,Market Research Analyst,578.6
28.0,9907.0,HKA,522.0,421.0,423.0,0.0,1,0.0,Management Consultant,695.6667
28.0,118.0,Young Engineers Australia Sydney,6.0,421.0,423.0,0.0,1,0.0,Immediate Past-Chair,695.6667
28.0,49219.0,SMEC,4981.0,421.0,423.0,0.0,1,0.0,Graduate Engineer - Transport,695.6667
28.0,841.0,Ford Civil Contracting,55.0,421.0,423.0,0.0,1,0.0,Cadet Site Engineer,695.6667
28.0,9907.0,HKA,522.0,421.0,423.0,0.0,1,0.0,Senior Management Consultant,695.6667
47.0,1831.0,IDG Communications (Australia),112.0,500.0,1190.0,1.0,0,0.0,"Associate Editor, CIO, CMO and Computerworld",1293.3333
47.0,1831.0,IDG Communications (Australia),112.0,500.0,1190.0,1.0,0,0.0,"Associate Editor, ARN",1293.3333
47.0,1831.0,IDG Communications (Australia),112.0,500.0,1190.0,1.0,0,0.0,"Features Editor, ARN",1293.3333
47.0,2.0,"Transcontinental Publishing, Inc.",1.0,500.0,1190.0,1.0,0,0.0,"Assistant Editor, Computer Dealer News (CDN)",1293.3333
47.0,6132.0,Newark element14,965.0,500.0,1200.0,0.0,1,0.0,Financial Controller ANZ (Wholesaler & Distribution - FMCG/Retail) - Listed Company UK,1017.4286
47.0,1151791.0,Schneider Electric,61388.0,500.0,1200.0,0.0,1,0.0,Financial Controller ANZ (Construction) - Listed Company in France,1017.4286
47.0,2446.0,Lecta - Torraspapel,428.0,500.0,1200.0,0.0,1,0.0,Financial controller (Wholesaler & Distribution - FMCG/B2B) - Listed Company in Spain,1017.4286
47.0,1668.0,Pro-Pac Packaging (Aust) Pty Ltd,118.0,500.0,1200.0,0.0,1,0.0,Financial Controller (Manufacturing & Distribution - FMCG/B2B) - ASX Company,1017.4286
47.0,1668.0,Pro-Pac Packaging (Aust) Pty Ltd,118.0,500.0,1200.0,0.0,1,0.0,Senior Financial Accountant,1017.4286
47.0,2244666.0,EY,257899.0,500.0,1200.0,0.0,1,0.0,Senior Auditor,1017.4286
47.0,8634.0,tna solutions Pty Ltd.,295.0,500.0,1200.0,0.0,1,0.0,Financial Controller APAC,1017.4286
36.0,49.0,Law Enforcement Conduct Commission,18.0,500.0,656.0,1.0,1,0.0,Manager Human Resources (secondment),745.6667
36.0,11763.0,Department of Justice NSW,1814.0,500.0,656.0,1.0,1,0.0,Manager Strategic Projects,745.6667
36.0,5662.0,NSW Treasury,489.0,500.0,656.0,1.0,1,0.0,Learning & Organisational Development,745.6667
36.0,599.0,NSW Public Service Commission,119.0,500.0,656.0,1.0,1,0.0,Senior Advisor (secondment),745.6667
36.0,11710.0,Australian Federal Police,944.0,500.0,656.0,1.0,1,0.0,Team Leader Corporate,745.6667
36.0,11710.0,Australian Federal Police,944.0,500.0,656.0,1.0,1,0.0,Team Leader Recruitment,745.6667
36.0,11334.0,NSW Department of Industry,1551.0,500.0,656.0,1.0,1,0.0,Project Manager,745.6667
29.0,1487.0,Wagstaff Piling Pty Ltd,70.0,88.0,88.0,0.0,0,0.0,Design and Estimating Engineer ,1171.5
29.0,602.0,Caporn Piling,24.0,88.0,88.0,0.0,0,0.0,Senior Project Engineer,1171.5
28.0,43.0,Lifeline Darling Downs and South West QLD Ltd,28.0,500.0,653.0,1.0,1,0.0,Community Educator,1435.1667
28.0,11.0,Fledge Design Studio,0.0,500.0,653.0,1.0,1,0.0,Principal,1435.1667
40.0,478.0,Sladen Legal,49.0,500.0,747.0,0.0,1,0.0,Associate,656.7143
40.0,306.0,Aitken Partners,52.0,500.0,747.0,0.0,1,0.0,Associate,656.7143
40.0,8306.0,Crowe Horwath Australia,1168.0,500.0,747.0,0.0,1,0.0,Associate (Legal),656.7143
40.0,47432.0,Australian Taxation Office,6454.0,500.0,747.0,0.0,1,0.0,"Litigator, Tax Resolution",656.7143
40.0,47432.0,Australian Taxation Office,6454.0,500.0,747.0,0.0,1,0.0,"Litigator, Debt Resolution",656.7143
40.0,64.0,Wilmoth Field Warne Lawyers,9.0,500.0,747.0,0.0,1,0.0,Lawyer,656.7143
40.0,84.0,FCG Legal,19.0,500.0,747.0,0.0,1,0.0,Senior Lawyer,656.7143
30.0,643.0,Everlight Radiology - Emergency & Trauma Radiology Reporting That Follows The Sun,82.0,500.0,0.0,0.0,1,0.0,Specialist Radiologist,2031.5
30.0,150920.0,Macquarie University,5915.0,500.0,0.0,0.0,1,0.0,Professor of Radiology,2031.5
30.0,1547.0,Sydney Adventist Hospital,640.0,500.0,0.0,0.0,1,0.0,Visiting Diagnostic and Interventional Radiologist,2031.5
41.0,433.0,Yango,39.0,500.0,1176.0,0.0,1,1.0,"Director, Co-Founder",1066.3333
41.0,4683.0,APN Outdoor,244.0,500.0,1176.0,0.0,1,1.0,Account Manager,1066.3333
41.0,11102.0,Multi Channel Network,521.0,500.0,1176.0,0.0,1,1.0,Strategy & Integration Manager,1066.3333
41.0,49974.0,Fairfax Media,5555.0,500.0,1176.0,0.0,1,1.0,Account Manager,1066.3333
